Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
TENX,"Tenax Therapeutics, Inc.",3.84,107931893.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tenx
TERP,"TerraForm Power, Inc.",29.45,2975009256,n/a,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/terp
TRTL,Terrapin 3 Acquisition Corporation,n/a,0,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/trtl
TRTLU,Terrapin 3 Acquisition Corporation,10.05,185925000,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/trtlu
TRTLW,Terrapin 3 Acquisition Corporation,0.35,0,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/trtlw
TBNK,Territorial Bancorp Inc.,20.57,203239478.3,n/a,2009,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tbnk
TSRO,"TESARO, Inc.",25.3,911892125.1,n/a,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tsro
TESO,Tesco Corporation,20.26,812138145.9,n/a,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/teso
TSLA,"Tesla Motors, Inc.",246.95,30777332567,n/a,2010,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/tsla
TESS,TESSCO Technologies Incorporated,29.78,248079728.9,n/a,1994,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tess
TSRA,"Tessera Technologies, Inc.",26.99,1416697327,n/a,2003,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsra
TTEK,"Tetra Tech, Inc.",25.05,1609307065,n/a,1991,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/ttek
TLOG,TetraLogic Pharmaceuticals Corporation,4.17,93020765.46,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tlog
TTPH,"Tetraphase Pharmaceuticals, Inc.",19.49,505826952,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ttph
TCBI,"Texas Capital Bancshares, Inc.",56.85,2450904011,n/a,2003,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbi
TCBIL,"Texas Capital Bancshares, Inc.",23.85,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbil
TCBIP,"Texas Capital Bancshares, Inc.",24.44,146640000,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbip
TCBIW,"Texas Capital Bancshares, Inc.",37.509,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbiw
TXN,Texas Instruments Incorporated,48.14,51392125573,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/txn
TXRH,"Texas Roadhouse, Inc.",26.76,1860299031,n/a,2004,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/txrh
THRD,TF Financial Corporation,41.68,131532160.2,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/thrd
TFSL,TFS Financial Corporation,14.28,4332173966,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tfsl
TGTX,"TG Therapeutics, Inc.",11.23,428094955.7,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tgtx
TGE,"TGC Industries, Inc.",4.13,90683099.71,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tge
ABCO,The Advisory Board Company,44.25,1606078751,n/a,2001,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/abco
ANDE,"The Andersons, Inc.",61.87,1757108000,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/ande
TBBK,"The Bancorp, Inc.",8.84,333345588.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tbbk
BKYF,The Bank of Kentucky Financial Corp.,46.2,354453884.4,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/bkyf
BONT,"The Bon-Ton Stores, Inc.",8.58,179202592.1,n/a,1991,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/bont
CG,The Carlyle Group L.P.,30.16,9581569186,n/a,2012,Finance,Investment Managers,http://www.nasdaq.com/symbol/cg
CAKE,The Cheesecake Factory Incorporated,45.3,2244097810,n/a,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cake
CHEF,"The Chefs&#39; Warehouse, Inc.",16.26,407635387,n/a,2011,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/chef
TCFC,The Community Financial Corporation,21.06,98732481.12,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcfc
DSGX,The Descartes Systems Group Inc.,14.08,1060397972,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/dsgx
DXYN,"The Dixie Group, Inc.",8.37,131906864.3,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/dxyn
ENSG,"The Ensign Group, Inc.",34.43,771637103.4,n/a,2007,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/ensg
XONE,The ExOne Company,23.27,336084049.1,n/a,2013,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/xone
FINL,"The Finish Line, Inc.",29.41,1405449521,n/a,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/finl
FBMS,"The First Bancshares, Inc.",14.33,73853853.69,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbms
FLIC,The First of Long Island Corporation,34.48,317582625.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/flic
TFM,"The Fresh Market, Inc.",34.33,1662292896,n/a,2010,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/tfm
GT,The Goodyear Tire & Rubber Company,23.2,6387254199,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/gt
HCKT,"The Hackett Group, Inc.",6.05,179019953.8,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/hckt
HAIN,"The Hain Celestial Group, Inc.",100.95,5083381466,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/hain
CUBA,"The Herzfeld Caribbean Basin Fund, Inc.",7.9201,29407893.63,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cuba
INTG,The Intergroup Corporation,19.5,46213576.5,n/a,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/intg
KEYW,The KEYW Holding Corporation,11.81,443664793.8,n/a,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/keyw
MSG,The Madison Square Garden Company,66.5,5133492371,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/msg
MDCO,The Medicines Company,23.06,1501858321,n/a,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mdco
MIK,"The Michaels Companies, Inc.",17.46,3561005901,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/mik
MIDD,The Middleby Corporation,87.84,5029953811,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/midd
NDAQ,"The NASDAQ OMX Group, Inc.",42,7086913428,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/ndaq
NAVG,"The Navigators Group, Inc.",61.5,877125546,n/a,1986,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/navg
PTRY,"The Pantry, Inc.",20.23,474270218.4,n/a,1999,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/ptry
PCLN,The Priceline Group Inc. ,1164.025,61050440977,n/a,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/pcln
PRSC,The Providence Service Corporation,46.44,688700091.6,n/a,2003,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/prsc
SPNC,The Spectranetics Corporation,26.95,1127537469,n/a,1992,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/spnc
ULTI,"The Ultimate Software Group, Inc.",139.9,3953757689,n/a,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ulti
WTSL,"The Wet Seal, Inc.",0.54,45527027.94,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/wtsl
YORW,The York Water Company,20.2,259189654.2,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/yorw
NCTY,The9 Limited,2.581,74291320.75,n/a,2004,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ncty
TBPH,"Theravance Biopharma, Inc.",24.48,789066410.4,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tbph
THRX,"Theravance, Inc.",17.75,2041501447,n/a,2004,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/thrx
TST,"TheStreet, Inc.",2.22,76454910.78,n/a,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/tst
TCRD,"THL Credit, Inc.",13.31,451278238.6,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/tcrd
THOR,Thoratec Corporation,26.5,1491950000,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/thor
THLD,"Threshold Pharmaceuticals, Inc.",3.76,223216363,n/a,2005,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/thld
THTI,"THT Heat Transfer Technology, Inc.",1.58,32316530,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/thti
TIBX,"TIBCO Software, Inc.",19.38,3210818477,n/a,1999,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tibx
TICC,TICC Capital Corp.,9.04,544814520.7,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/ticc
TIGR,TigerLogic Corporation,1,30940463,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tigr
TTS,"Tile Shop Hldgs, Inc.",10.29,527316575.7,n/a,n/a,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/tts
TSBK,"Timberland Bancorp, Inc.",10.7,75391515.2,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/tsbk
TIPT,Tiptree Financial Inc.,7.47,164010401.2,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/tipt
TITN,Titan Machinery Inc.,13.14,281369513.7,n/a,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/titn
TIVO,TiVo Inc.,12.92,1493169465,n/a,1999,Consumer Services,Television Services,http://www.nasdaq.com/symbol/tivo
TKAI,"Tokai Pharmaceuticals, Inc.",15.94,348157367.5,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/tkai
TNXP,Tonix Pharmaceuticals Holding Corp.,12.37,130999611.2,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tnxp
TISA,"Top Image Systems, Ltd.",4.01,71438378.57,n/a,1996,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/tisa
TOPS,TOP Ships Inc.,1.86,35284179.54,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/tops
TORM          ,TOR Minerals International Inc,8.5,25619187,n/a,1988,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/torm          
TRCH,"Torchlight Energy Resources, Inc.",3.55,72461318.45,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/trch
TRNX,Tornier N.V.,23.99,1173342647,n/a,2011,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/trnx
TSEM,Tower Semiconductor Ltd.,10.11,548110606.9,n/a,1994,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsem
TWER,Towerstream Corporation,1.3,86636945.2,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/twer
CLUB,"Town Sports International Holdings, Inc.",6.685,162468282.5,n/a,2006,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/club
TOWN,Towne Bank,13.77,486313740.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/town
TSCO,Tractor Supply Company,60.65,8350083243,n/a,1994,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/tsco
TSRE,"Trade Street Residential, Inc.",6.83,250819135,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/tsre
TWMC,Trans World Entertainment Corp.,3.65,115372444.9,n/a,n/a,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/twmc
TACT,TransAct Technologies Incorporated,6.73,56055886.15,n/a,1996,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/tact
TRNS,"Transcat, Inc.",9.4,63845119.6,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/trns
TSPT,"Transcept Pharmaceuticals, Inc.",2.01,38512474.35,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tspt
TBIO,"Transgenomic, Inc.",3.87,28458799.65,n/a,2000,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/tbio
TGA,Transglobe Energy Corp,5.83,438521878.6,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tga
TTHI,"Transition Therapeutics, Inc.",7.07,249614713.8,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/tthi
TZOO,Travelzoo Inc.,15.73,231710041.4,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tzoo
TREE,"Tree.com, Inc.",32.2,364131478.2,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tree
TRVN,"Trevena, Inc.",5.91,155791329.2,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/trvn
TCBK,TriCo Bancshares,22.63,365099158.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbk
TRS,TriMas Corporation,25.05,1133739453,n/a,2007,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/trs
TRMB,Trimble Navigation Limited,30.33,7883214883,n/a,1990,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/trmb
TRIB,Trinity Biotech plc,19.32,445792114.3,n/a,1992,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/trib
TRIP,"TripAdvisor, Inc.",91.19,13020595793,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/trip
TQNT,"TriQuint Semiconductor, Inc.",19.44,3399182114,n/a,1993,Technology,Semiconductors,http://www.nasdaq.com/symbol/tqnt
TSC,"TriState Capital Holdings, Inc.",9.14,262434800.1,n/a,2013,Finance,Major Banks,http://www.nasdaq.com/symbol/tsc
TRIV,"TriVascular Technologies, Inc.",13.07,264980369.7,n/a,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/triv
TROV,"TrovaGene, Inc.",4.3,81281962.6,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trov
TROVU,"TrovaGene, Inc.",14.11,0,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trovu
TROVW,"TrovaGene, Inc.",3.5,0,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trovw
TRUE,"TrueCar, Inc.",17.89,1374933034,n/a,2014,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/true
THST,"Truett-Hurst, Inc.",5.4099,19474439,n/a,2013,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/thst
TRST,TrustCo Bank Corp NY,6.56,621077243,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trst
TRMK,Trustmark Corporation,23.37,1576067846,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trmk
TSRI,"TSR, Inc.",3.15,6180495.3,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tsri
TTMI,"TTM Technologies, Inc.",6.87,572577532.5,n/a,2000,Technology,Electrical Products,http://www.nasdaq.com/symbol/ttmi
TUBE,"TubeMogul, Inc.",11.26,335299401.7,n/a,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tube
TCX,Tucows Inc.,14.64,165429584.4,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/tcx
TUES,Tuesday Morning Corp.,19.28,841824394.5,n/a,1999,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/tues
TOUR,Tuniu Corporation,18.01,874443042,n/a,2014,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/tour
HEAR,Turtle Beach Corporation,7.02,294473794.7,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/hear
TWTC,tw telecom inc.,40.72,5622118332,n/a,1999,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/twtc
FOX,"Twenty-First Century Fox, Inc.",32.77,71768146295,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/fox
FOXA,"Twenty-First Century Fox, Inc.",33.74,46950403991,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/foxa
TWIN,"Twin Disc, Incorporated",26.95,304071864.3,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/twin
TRCB,Two River Bancorp,7.91,62767281.71,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/trcb
USCR,"U S Concrete, Inc.",25.62,358415166.1,n/a,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/uscr
PRTS,"U.S. Auto Parts Network, Inc.",2.6,87180649.4,n/a,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/prts
USEG,U.S. Energy Corp.,3.28,91501166.16,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/useg
GROW,"U.S. Global Investors, Inc.",3.54,54624200.1,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/grow
UBIC,"UBIC, Inc.",15.77,271328606.1,n/a,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/ubic
UBNT,"Ubiquiti Networks, Inc.",38.6,3405866986,n/a,2011,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/ubnt
UFPT,"UFP Technologies, Inc.",21.85,154133680.1,n/a,1993,Capital Goods,Containers/Packaging,http://www.nasdaq.com/symbol/ufpt
ULTA,"Ulta Salon, Cosmetics & Fragrance, Inc.",118.855,7651502662,n/a,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/ulta
UCTT,"Ultra Clean Holdings, Inc.",9.03,266513189.9,n/a,2004,Technology,Semiconductors,http://www.nasdaq.com/symbol/uctt
RARE,Ultragenyx Pharmaceutical Inc.,56.1,1778593839,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rare
ULBI,Ultralife Corporation,3.16,55427607.12,n/a,1992,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ulbi
ULTR,Ultrapetrol (Bahamas) Limited,3.15,442321384.1,n/a,2006,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ultr
UTEK,"Ultratech, Inc.",22.95,646733295,n/a,1993,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/utek
UMBF,UMB Financial Corporation,55.4,2520648977,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/umbf
UMPQ,Umpqua Holdings Corporation,16.48,3580185174,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/umpq
UNAM,Unico American Corporation,12.1,64627878.7,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/unam
UNIS,Unilife Corporation,2.24,245006354.9,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/unis
UBSH,Union Bankshares Corporation,22.97,1048233768,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubsh
UNB,"Union Bankshares, Inc.",24.5245,109342900.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/unb
UNXL,"Uni-Pixel, Inc.",5.68,70152061.2,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/unxl
QURE,uniQure N.V.,9.23,162400982.4,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/qure
UBCP,"United Bancorp, Inc.",8.22,44177452.92,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubcp
UBOH,"United Bancshares, Inc.",14.97,51260797.95,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/uboh
UBSI,"United Bankshares, Inc.",31.31,2165755720,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubsi
UCBA,United Community Bancorp,11.77,59320376.28,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ucba
UCBI,"United Community Banks, Inc.",16.48,991163594.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ucbi
UCFC,United Community Financial Corp.,4.75,238637069.3,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ucfc
UDF,United Development Funding IV,19.94,610441744.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/udf
UBNK,"United Financial Bancorp, Inc.",12.59,664997970.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ubnk
UFCS,"United Fire Group, Inc",28.24,711990410,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ufcs
UIHC,United Insurance Holdings Corp.,13.05,271962913.5,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/uihc
UNFI,"United Natural Foods, Inc.",61.48,3052556637,n/a,1996,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/unfi
UNTD,"United Online, Inc.",11.38,161330504.6,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/untd
UBFO,United Security Bancshares,5.65,85299643.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ubfo
USBI,"United Security Bancshares, Inc.",8.32,50203370.88,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/usbi
USLM,"United States Lime & Minerals, Inc.",57.35,319894973.7,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/uslm
USTR,United Stationers Inc.,38.13,1485677264,n/a,1981,Consumer Services,Paper,http://www.nasdaq.com/symbol/ustr
UTHR,United Therapeutics Corporation,135,6381366435,n/a,1999,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/uthr
UG,"United-Guardian, Inc.",22.22,102132874.6,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/ug
UNTY,"Unity Bancorp, Inc.",9.64,73332762.12,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/unty
OLED,Universal Display Corporation,33.2,1542594674,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/oled
UEIC,Universal Electronics Inc.,50.15,787367537.5,n/a,1993,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/ueic
UFPI,"Universal Forest Products, Inc.",43.54,873892472,n/a,1993,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/ufpi
USAP,"Universal Stainless & Alloy Products, Inc.",27.83,196814288.8,n/a,1994,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/usap
UACL,"Universal Truckload Services, Inc.",23.22,695542538,n/a,2005,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/uacl
UVSP,Univest Corporation of Pennsylvania,18.33,297285380,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/uvsp
UPIP,"Unwired Planet, Inc.",1.89,211231663.7,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/upip
URRE,"Uranium Resources, Inc.",2.5,62428612.5,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/urre
URBN,"Urban Outfitters, Inc.",37.52,5040289346,n/a,1993,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/urbn
UPI,"Uroplasty, Inc.",2.55,56217027.15,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/upi
ECOL,"US Ecology, Inc.",44.65,965526111.3,n/a,n/a,Public Utilities,Environmental Services,http://www.nasdaq.com/symbol/ecol
USAT,"USA Technologies, Inc.",1.83,65062484.1,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/usat
USATP,"USA Technologies, Inc.",20.42,9088186.46,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/usatp
USAK,"USA Truck, Inc.",17.14,180518959.9,n/a,1992,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/usak
USMD,"USMD Holdings, Inc.",9,91380132,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/usmd
UTMD,"Utah Medical Products, Inc.",48.7,182089300,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/utmd
UTIW,UTi Worldwide Inc.,10.48,1105114386,n/a,2000,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/utiw
UTSI,UTStarcom Holdings Corp,2.84,112969105.4,n/a,2000,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/utsi
VYFC,Valley Financial Corporation,12.4799,60133961.35,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/vyfc
VLYWW,Valley National Bancorp,0.077,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/vlyww
VALU,"Value Line, Inc.",16.34,160375073.8,n/a,1983,Finance,Investment Managers,http://www.nasdaq.com/symbol/valu
VVTV,"ValueVision Media, Inc.",5.22,288613763.5,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/vvtv
VNDA,Vanda Pharmaceuticals Inc.,10.79,365541904.4,n/a,2006,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/vnda
VWOB,Vanguard Emerging Markets Government Bond ETF,79.5199,206751740,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vwob
VNQI,Vanguard Global ex-U.S. Real Estate ETF,54.8,2224880000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vnqi
VGIT,Vanguard Intermediate -Term Government Bond ETF,63.76,172152000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vgit
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,85.96,4014332000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vcit
VCLT,Vanguard Long-Term Corporate Bond ETF,89.62,878276000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vclt
VGLT,Vanguard Long-Term Government Bond ETF,72.3606,123013020,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vglt
VMBS,Vanguard Mortgage-Backed Securities ETF,52.57,551985000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vmbs
VNR,Vanguard Natural Resources LLC,27.46,2280710401,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vnr
